16153,14717
16153,2431
16153,222
16153,14717
16153,21071
24968,10348
10348,24968
24746,4227
24746,19891
24746,7420
24746,8443
24746,28207
4227,24746
4227,19891
19891,24746
19891,4227
24906,28185
24906,22712
24906,12800
24906,28185
24906,25787
24906,11372
24906,6270
24906,27360
28185,24906
28185,22712
28185,24906
28185,12800
28185,25787
28185,11372
28185,6270
28185,27360
22712,24906
22712,28185
19666,2524
2524,19666
11328,15150
11328,18694
11328,18409
11328,22202
15150,11328
15150,18694
15150,18409
15150,22202
18694,11328
18694,15150
18694,18409
18694,22202
18409,11328
18409,15150
18409,18694
18409,22202
22202,11328
22202,15150
22202,18694
22202,18409
22202,6578
22202,15780
22202,658
22202,23700
22202,1331
22202,8850
22202,6053
22202,8446
22202,24446
22202,25681
27691,14779
27691,20449
27691,13490
13490,14779
13490,27691
13490,20449
13490,367
13490,7977
13490,16567
26859,22062
26859,23509
22062,26859
22062,23509
23509,26859
23509,22062
15403,21313
15403,9587
15403,4883
15403,10648
21313,15403
21313,9587
21313,4883
21313,10648
9587,15403
9587,21313
9587,4883
9587,10648
4883,15403
4883,21313
4883,9587
4883,10648
10648,15403
10648,21313
10648,9587
10648,4883
17440,13129
17440,3434
17440,27028
13129,17440
13129,3434
13129,27028
3434,17440
3434,13129
3434,27028
27028,17440
27028,13129
27028,3434
9489,20593
9489,21155
20593,9489
20593,21155
21155,9489
21155,20593
14818,9819
14818,14074
9819,14818
9819,14074
9819,2206
9819,17430
9819,28118
9819,21342
14074,14818
14074,9819
13677,5520
13677,14749
5520,13677
5520,14749
14749,13677
14749,5520
17346,11896
11896,17346
11896,23574
11896,19998
11896,5235
11896,27275
8675,9406
8675,14400
8675,24374
9406,8675
9406,14400
9406,24374
14400,8675
14400,9406
14400,24374
24374,8675
24374,9406
24374,14400
19226,10663
19226,24242
19226,6649
10663,19226
10663,24242
10663,6649
24242,19226
24242,10663
24242,6649
6649,19226
6649,10663
6649,24242
3890,1647
3890,27982
3890,1647
3890,19971
1647,3890
1647,27982
1647,3890
1647,19971
27982,3890
27982,1647
27982,5914
27982,23757
27982,16994
22597,21647
22597,20840
22597,27670
21647,22597
21647,20840
21647,27670
20840,22597
20840,21647
20840,27670
27670,22597
27670,21647
27670,20840
12985,592
12985,3591
12985,790
12985,4982
592,12985
592,3591
592,790
592,4982
592,20746
592,7835
592,11541
592,6323
592,11662
592,22954
3591,12985
3591,592
3591,790
3591,4982
790,12985
790,592
790,3591
790,4982
4982,12985
4982,592
4982,3591
4982,790
7619,12834
7619,14294
12834,7619
12834,14294
12834,5447
12834,26331
12834,16325
14294,7619
14294,12834
1027,5901
1027,19393
5901,1027
5901,19393
5901,27217
5901,12312
5901,20889
5901,19393
19393,1027
19393,5901
19393,5901
19393,20889
3847,13863
3847,21957
3847,22482
3847,23134
3847,1850
3847,9813
13863,3847
13863,21957
21957,3847
21957,13863
11953,8707
8707,11953
19772,12151
12151,19772
20008,16902
16902,20008
16902,9847
16902,28089
16902,5631
16902,24895
2926,12720
12720,2926
8527,25832
8527,6165
8527,10929
25832,8527
25832,6165
25832,10929
6165,8527
6165,25832
6165,10929
10929,8527
10929,25832
10929,6165
17546,18279
18279,17546
23570,26682
26682,23570
22840,22784
22840,23090
22840,19382
22784,22840
22784,23090
22784,19382
23090,22840
23090,22784
23090,19382
487,8269
8269,487
18714,2952
18714,28040
18714,6390
18714,7143
2952,18714
2952,28040
2952,6390
2952,7143
28040,18714
28040,2952
28040,6390
28040,7143
6390,18714
6390,2952
6390,28040
6390,7143
7143,18714
7143,2952
7143,28040
7143,6390
15363,28353
15363,15215
15363,23467
15363,21553
15363,8881
15363,10420
28353,15363
28353,15215
15215,15363
15215,28353
16961,6791
16961,22966
6791,16961
6791,22966
6791,13425
6791,20336
6791,12682
6791,2624
6791,13727
22966,16961
22966,6791
17305,27822
17305,22035
27822,17305
27822,22035
27822,16110
27822,16370
22035,17305
22035,27822
16603,13028
16603,25308
13028,16603
13028,25308
25308,16603
25308,13028
26850,15962
26850,15162
15962,26850
15962,15162
15162,26850
15162,15962
20271,19845
19845,20271
19845,2731
19845,10642
18651,4245
4245,18651
23920,16946
23920,6876
23920,14409
16946,23920
16946,6876
16946,14409
6876,23920
6876,16946
6876,14409
6876,24593
14409,23920
14409,16946
14409,6876
18954,3134
738,938
738,5557
738,25996
938,738
938,5557
938,25996
5557,738
5557,938
5557,25996
25996,738
25996,938
25996,5557
10985,12492
10985,19985
12492,10985
12492,19985
19985,10985
19985,12492
19985,22592
19985,4472
19985,18214
24777,16377
24777,5733
24777,6637
16377,24777
16377,5733
16377,6637
5733,24777
5733,16377
5733,6637
6637,24777
6637,16377
6637,5733
18098,10796
10796,18098
10796,24189
10796,11817
10796,24052
10796,19932
10796,3318
10796,540
28147,5736
28147,1288
28147,6298
28147,25055
28147,23461
28147,23377
28147,23180
28147,26248
28147,8248
5736,28147
13987,1886
13987,21320
1886,13987
1886,21320
1886,21320
21320,13987
21320,1886
21320,21877
21320,16063
21320,20625
21320,1886
12422,11357
12422,19383
11357,12422
11357,19383
19383,12422
19383,11357
13745,245
13745,22251
13745,14563
13745,28076
245,13745
245,22251
245,14563
245,28076
22251,13745
22251,245
22251,14563
22251,28076
14563,13745
14563,245
14563,22251
14563,28076
28076,13745
28076,245
28076,22251
28076,14563
13008,12463
13008,5286
13008,15748
13008,3448
12463,13008
12463,5286
12463,15748
12463,3448
5286,13008
5286,12463
5286,15748
5286,3448
5286,23532
15748,13008
15748,12463
15748,5286
15748,3448
3448,13008
3448,12463
3448,5286
3448,15748
3448,18373
3448,19185
11872,26223
26223,11872
18170,2986
18170,2501
2986,18170
2986,2501
2501,18170
2501,2986
23158,16703
23158,20729
16703,23158
16703,20729
20729,23158
20729,16703
4517,26595
4517,8257
4517,25115
4517,20683
26595,4517
26595,8257
26595,25115
26595,20683
26595,816
26595,17042
26595,25115
8257,4517
8257,26595
8257,25115
8257,20683
25115,4517
25115,26595
25115,8257
25115,20683
25115,816
25115,17042
25115,26595
20683,4517
20683,26595
20683,8257
20683,25115
12453,15501
12453,1727
12453,6197
12453,11176
12453,15591
12453,9437
12453,1727
12453,18048
15501,12453
15501,1727
1727,12453
1727,15501
1727,6197
1727,12453
1727,11176
1727,15591
1727,9437
1727,18048
1727,26023
1727,19457
1727,1111
1727,12708
1727,18793
1727,5406
1727,11176
18543,25021
25021,18543
9675,17973
17973,9675
4053,11760
4053,12283
4053,9275
4053,8854
4053,19166
4053,7698
11760,4053
11760,12283
11760,9275
11760,8854
11760,22461
11760,1866
11760,21136
12283,4053
12283,11760
12283,9275
12283,8854
9275,4053
9275,11760
9275,12283
9275,8854
8854,4053
8854,11760
8854,12283
8854,9275
8199,1778
8199,8786
8199,4180
8199,13101
1778,8199
1778,8786
1778,4180
1778,13101
8786,8199
8786,1778
8786,4180
8786,13101
4180,8199
4180,1778
4180,8786
4180,13101
13101,8199
13101,1778
13101,8786
13101,4180
21588,13447
21588,23023
21588,115
13447,21588
13447,23023
13447,115
23023,21588
23023,13447
23023,115
115,21588
115,13447
115,23023
115,23278
23771,20321
20321,23771
20234,7120
7120,20234
28150,20302
20302,28150
6599,3943
6599,24036
6599,22894
3943,6599
3943,24036
3943,22894
24036,6599
24036,3943
24036,22894
22894,6599
22894,3943
22894,24036
22894,22606
22894,12131
10695,19791
10695,18441
10695,19791
19791,10695
19791,18441
19791,10695
17236,11864
17236,11666
17236,15176
17236,27915
17236,8350
17236,23294
17236,27251
17236,15119
17236,23861
17236,18797
17236,258
11864,17236
11864,11666
11864,15176
11864,27915
11864,8350
11864,23294
11864,27251
11864,15119
11864,23861
11864,18797
11864,258
11666,17236
11666,11864
11666,15176
11666,27915
11666,8350
11666,23294
11666,27251
11666,15119
11666,23861
11666,18797
11666,258
15176,17236
15176,11864
15176,11666
15176,27915
15176,8350
15176,23294
15176,27251
15176,15119
15176,23861
15176,18797
15176,258
27915,17236
27915,11864
27915,11666
27915,15176
27915,8350
27915,23294
27915,27251
27915,15119
27915,23861
27915,18797
27915,258
8350,17236
8350,11864
8350,11666
8350,15176
8350,27915
8350,23294
8350,27251
8350,15119
8350,23861
8350,18797
8350,258
23294,17236
23294,11864
23294,11666
23294,15176
23294,27915
23294,8350
23294,27251
23294,15119
23294,23861
23294,18797
23294,258
27251,17236
27251,11864
27251,11666
27251,15176
27251,27915
27251,8350
27251,23294
27251,15119
27251,23861
27251,18797
27251,258
15119,17236
15119,11864
15119,11666
15119,15176
15119,27915
15119,8350
15119,23294
15119,27251
15119,23861
15119,18797
15119,258
23861,17236
23861,11864
23861,11666
23861,15176
23861,27915
23861,8350
23861,23294
23861,27251
23861,15119
23861,18797
23861,258
18797,17236
18797,11864
18797,11666
18797,15176
18797,27915
18797,8350
18797,23294
18797,27251
18797,15119
18797,23861
18797,258
18797,11493
18797,15612
18797,3211
18797,27990
258,17236
258,11864
258,11666
258,15176
258,27915
258,8350
258,23294
258,27251
258,15119
258,23861
258,18797
20999,23748
20999,3764
23748,20999
23748,3764
3764,20999
3764,23748
17582,17004
17004,17582
23038,26800
23038,18529
23038,16079
26800,23038
26800,18529
26800,16079
18529,23038
18529,26800
18529,16079
16079,23038
16079,26800
16079,18529
22157,4787
22157,24436
22157,4313
4787,22157
4787,24436
4787,4313
4787,616
4787,9153
24436,22157
24436,4787
24436,4313
4313,22157
4313,4787
4313,24436
17640,22835
17640,23788
22835,17640
22835,23788
23788,17640
23788,22835
28177,801
801,28177
23292,23897
23292,6281
23897,23292
23897,6281
6281,23292
6281,23897
10271,16679
10271,19253
10271,17097
10271,9644
18592,5731
18592,16714
5731,18592
5731,16714
16714,18592
16714,5731
18151,8789
18151,6510
18151,11753
18151,11844
18151,11753
18151,1571
8789,18151
8789,6510
8789,11753
6510,18151
6510,8789
6510,11753
6510,4791
5818,1223
5818,7028
1223,5818
1223,7028
7028,5818
7028,1223
27690,25966
27690,18112
27690,26416
25966,27690
25966,18112
25966,26416
25966,11903
25966,2884
25966,7191
25966,18112
18112,27690
18112,25966
18112,26416
18112,11903
18112,2884
18112,7191
18112,25966
26416,27690
26416,25966
26416,18112
1099,13582
1099,26550
26550,1099
26550,13582
26550,21576
26550,5666
7766,15077
15077,7766
14282,6760
14282,14651
14282,13985
14282,17587
14282,9272
14282,4531
6760,14282
6760,14651
6760,13985
6760,7446
14651,14282
14651,6760
14651,13985
13985,14282
13985,6760
13985,14651
17629,6210
6210,17629
5983,1378
5983,15808
5983,20892
5983,5659
5983,27624
5983,17964
5983,15703
5983,15692
5983,11778
15808,1378
15808,5983
15808,20892
15808,5659
15808,27624
15808,17964
15808,15703
15808,15692
15808,11778
20892,1378
20892,5983
20892,15808
20892,5659
20892,27624
20892,17964
20892,15703
20892,15692
20892,11778
5659,1378
5659,5983
5659,15808
5659,20892
5659,27624
5659,17964
5659,15703
5659,15692
5659,11778
5659,10102
5659,20460
5659,21758
5659,10573
5659,27574
5659,15643
5659,24462
5659,18117
5659,3385
5659,27426
5659,11126
5659,7642
5659,11236
5659,27717
5659,26769
5659,16410
5659,9744
5659,14829
5659,13073
5659,26578
5659,28162
5659,3917
5659,9818
5659,23716
5659,17115
5659,19796
5659,629
5659,21385
5659,1725
27624,1378
27624,5983
27624,15808
27624,20892
27624,5659
27624,17964
27624,15703
27624,15692
27624,11778
17964,1378
17964,5983
17964,15808
17964,20892
17964,5659
17964,27624
17964,15703
17964,15692
17964,11778
15703,1378
15703,5983
15703,15808
15703,20892
15703,5659
15703,27624
15703,17964
15703,15692
15703,11778
15692,1378
15692,5983
15692,15808
15692,20892
15692,5659
15692,27624
15692,17964
15692,15703
15692,11778
11778,1378
11778,5983
11778,15808
11778,20892
11778,5659
11778,27624
11778,17964
11778,15703
11778,15692
8859,6129
8859,514
6129,8859
6129,514
514,8859
514,6129
8276,2294
8276,20556
2294,8276
2294,20556
20556,8276
20556,2294
9184,3780
9184,6478
9184,11395
3780,9184
3780,6478
3780,11395
6478,9184
6478,3780
6478,11395
11395,9184
11395,3780
11395,6478
4538,23778
4538,27059
4538,12144
4538,27937
4538,17730
4538,25539
4538,3335
23778,4538
23778,27059
23778,12144
23778,27937
23778,17730
23778,25539
23778,3335
27059,4538
27059,23778
27059,12144
27059,27937
27059,17730
27059,25539
27059,3335
12144,4538
12144,23778
12144,27059
12144,27937
12144,17730
12144,25539
12144,3335
27937,4538
27937,23778
27937,27059
27937,12144
27937,17730
27937,25539
27937,3335
17730,4538
17730,23778
17730,27059
17730,12144
17730,27937
17730,25539
17730,3335
25539,4538
25539,23778
25539,27059
25539,12144
25539,27937
25539,17730
25539,3335
3335,4538
3335,23778
3335,27059
3335,12144
3335,27937
3335,17730
3335,25539
9988,15583
9988,11654
15583,9988
15583,11654
11654,9988
11654,15583
9054,15002
9054,26584
15002,9054
17230,8577
17230,15878
17230,5024
17230,24295
17230,2198
8577,17230
8577,15878
8577,5024
8577,24295
8577,2198
15878,17230
15878,8577
15878,5024
15878,24295
15878,2198
5024,17230
5024,8577
5024,15878
5024,24295
5024,2198
24295,17230
24295,8577
24295,15878
24295,5024
24295,2198
16171,16069
16171,1859
16171,2834
16171,13703
16171,1176
16069,16171
16069,1859
16069,2834
16069,13703
16069,1176
1859,16171
1859,16069
1859,2834
1859,13703
1859,1176
1859,22772
1859,8424
1859,3517
1859,22895
2834,16171
2834,16069
2834,1859
2834,13703
2834,1176
2834,13080
2834,21711
2834,18233
13703,16171
13703,16069
13703,1859
13703,2834
13703,1176
1176,16171
1176,16069
1176,1859
1176,2834
1176,13703
5837,8147
5837,23175
8147,5837
8147,23175
23175,5837
23175,8147
19451,11984
11984,19451
12423,17613
12423,489
12423,14226
12423,3921
12423,21471
12423,15082
17613,12423
17613,489
17613,14226
17613,3921
17613,21471
17613,15082
489,12423
489,17613
489,14226
489,3921
489,21471
489,15082
14226,12423
14226,17613
14226,489
14226,3921
14226,21471
14226,15082
3921,12423
3921,17613
3921,489
3921,14226
3921,21471
3921,15082
21471,12423
21471,17613
21471,489
21471,14226
21471,3921
21471,15082
15082,12423
15082,17613
15082,489
15082,14226
15082,3921
15082,21471
25776,12768
25776,8018
12768,25776
12768,8018
8018,25776
8018,12768
15582,4622
15582,4346
15582,1728
15582,7702
15582,25414
15582,21005
15582,12987
4622,15582
7018,26882
7018,7863
7018,3215
26882,7018
26882,7863
26882,3215
7863,7018
7863,26882
7863,3215
3215,7018
3215,26882
3215,7863
6095,7983
6095,25425
7983,6095
7983,25425
25425,6095
25425,7983
25425,25355
11881,642
11881,24926
642,11881
642,24926
24926,11881
24926,642
26831,19189
26831,9772
26831,7832
19189,26831
19189,9772
19189,7832
9772,26831
9772,19189
9772,7832
7832,26831
7832,19189
7832,9772
7724,21736
7724,20308
7724,16642
7724,15645
21736,7724
21736,20308
21736,16642
21736,15645
20308,7724
20308,21736
20308,16642
20308,15645
16642,7724
16642,21736
16642,20308
16642,15645
15645,7724
15645,21736
15645,20308
15645,16642
13723,27154
13723,15495
13723,10254
22674,19098
22674,8732
19098,22674
19098,8732
8732,22674
8732,19098
9330,19779
9330,6253
9330,18144
19779,9330
19779,6253
19779,18144
6253,9330
6253,19779
6253,18144
18144,9330
18144,19779
18144,6253
5275,18296
5275,18427
18296,5275
18296,18427
18427,5275
18427,18296
1240,22224
1240,437
1240,8168
22224,1240
22224,437
22224,8168
437,1240
437,22224
437,8168
437,1695
437,14417
8168,1240
8168,22224
8168,437
11085,18864
11085,11813
11085,21462
18864,11085
18864,11813
18864,21462
11813,11085
11813,18864
11813,21462
21462,11085
21462,18864
21462,11813
9658,18750
9658,23368
9658,13038
9658,9246
9658,24248
18750,9658
18750,23368
18750,13038
18750,9246
18750,24248
23368,9658
23368,18750
23368,13038
23368,9246
23368,24248
13038,9658
13038,18750
13038,23368
13038,9246
13038,24248
9246,9658
9246,18750
9246,23368
9246,13038
9246,24248
24248,9658
24248,18750
24248,23368
24248,13038
24248,9246
13992,7987
7987,13992
2601,7575
2601,14583
2601,10662
7575,2601
7575,14583
7575,10662
14583,2601
14583,7575
14583,10662
10662,2601
10662,7575
10662,14583
4613,10967
4613,26073
10967,4613
10967,26073
26073,4613
26073,10967
2875,477
2875,24590
2875,24572
477,2875
477,24590
477,24572
24590,2875
24590,477
24590,24572
24590,12162
24590,5747
24572,2875
24572,477
24572,24590
4623,24980
4623,25967
24980,4623
24980,25967
24980,13416
24980,3184
25967,4623
25967,24980
5400,1170
5400,11676
5400,9074
5400,24855
1170,5400
1170,11676
1170,9074
1170,24855
11676,5400
11676,1170
11676,9074
11676,24855
9074,5400
9074,1170
9074,11676
9074,24855
24855,5400
24855,1170
24855,11676
24855,9074
15235,19493
19493,15235
21466,2254
21466,19883
2254,21466
2254,19883
19883,21466
19883,2254
27144,19122
19122,27144
12513,28139
12513,26536
28139,12513
28139,26536
28139,16866
28139,8780
26536,12513
26536,28139
13418,24801
13418,21284
24801,13418
24801,21284
21284,13418
21284,24801
22505,15894
22505,25841
22505,5050
22505,23729
22505,21091
22505,27013
22505,7676
15894,22505
15894,25841
15894,5050
15894,23729
15894,21091
15894,27013
15894,7676
25841,22505
25841,15894
25841,5050
25841,23729
25841,21091
25841,27013
25841,7676
5050,22505
5050,15894
5050,25841
5050,23729
5050,21091
5050,27013
5050,7676
23729,22505
23729,15894
23729,25841
23729,5050
23729,21091
23729,27013
23729,7676
21091,22505
21091,15894
21091,25841
21091,5050
21091,23729
21091,27013
21091,7676
27013,22505
27013,15894
27013,25841
27013,5050
27013,23729
27013,21091
27013,7676
7676,22505
7676,15894
7676,25841
7676,5050
7676,23729
7676,21091
7676,27013
12713,22621
22621,12713
4494,9425
4494,2814
2814,9425
2814,4494
17279,14697
17279,11898
14697,17279
14697,11898
11898,17279
11898,14697
4399,3953
4399,18717
3953,4399
3953,18717
18717,4399
18717,3953
18305,2201
2201,18305
18196,17959
18196,19774
17959,18196
17959,19774
19774,18196
19774,17959
21026,21685
21026,22562
21026,21370
21026,19006
21026,13198
21026,13139
21026,3782
21026,16622
21026,1123
21026,22491
21026,2706
21026,23094
21026,1404
21026,5841
21685,21026
21685,22562
21685,21370
21685,19006
21685,13198
21685,13139
21685,3782
21685,16622
21685,1123
21685,22491
21685,2706
21685,23094
21685,1404
21685,5841
22562,21026
22562,21685
22562,21370
22562,19006
22562,13198
22562,13139
22562,3782
22562,16622
22562,1123
22562,22491
22562,2706
22562,23094
22562,1404
22562,5841
21370,21026
21370,21685
21370,22562
21370,19006
21370,13198
21370,13139
21370,3782
21370,16622
21370,1123
21370,22491
21370,2706
21370,23094
21370,1404
21370,5841
19006,21026
19006,21685
19006,22562
19006,21370
19006,13198
19006,13139
19006,3782
19006,16622
19006,1123
19006,22491
19006,2706
19006,23094
19006,1404
19006,5841
13198,21026
13198,21685
13198,22562
13198,21370
13198,19006
13198,13139
13198,3782
13198,16622
13198,1123
13198,22491
13198,2706
13198,23094
13198,1404
13198,5841
13139,21026
13139,21685
13139,22562
13139,21370
13139,19006
13139,13198
13139,3782
13139,16622
13139,1123
13139,22491
13139,2706
13139,23094
13139,1404
13139,5841
3782,21026
3782,21685
3782,22562
3782,21370
3782,19006
3782,13198
3782,13139
3782,16622
3782,1123
3782,22491
3782,2706
3782,23094
3782,1404
3782,5841
16622,21026
16622,21685
16622,22562
16622,21370
16622,19006
16622,13198
16622,13139
16622,3782
16622,1123
16622,22491
16622,2706
16622,23094
16622,1404
16622,5841
1123,21026
1123,21685
1123,22562
1123,21370
1123,19006
1123,13198
1123,13139
1123,3782
1123,16622
1123,22491
1123,2706
1123,23094
1123,1404
1123,5841
22491,21026
22491,21685
22491,22562
22491,21370
22491,19006
22491,13198
22491,13139
22491,3782
22491,16622
22491,1123
22491,2706
22491,23094
22491,1404
22491,5841
2706,21026
2706,21685
2706,22562
2706,21370
2706,19006
2706,13198
2706,13139
2706,3782
2706,16622
2706,1123
2706,22491
2706,23094
2706,1404
2706,5841
23094,21026
23094,21685
23094,22562
23094,21370
23094,19006
23094,13198
23094,13139
23094,3782
23094,16622
23094,1123
23094,22491
23094,2706
23094,1404
23094,5841
1404,21026
1404,21685
1404,22562
1404,21370
1404,19006
1404,13198
1404,13139
1404,3782
1404,16622
1404,1123
1404,22491
1404,2706
1404,23094
1404,5841
5841,21026
5841,21685
5841,22562
5841,21370
5841,19006
5841,13198
5841,13139
5841,3782
5841,16622
5841,1123
5841,22491
5841,2706
5841,23094
5841,1404
11624,8672
11624,3734
11624,28049
11624,8501
8672,11624
8672,3734
8672,28049
8672,8501
3734,11624
3734,8672
3734,28049
3734,8501
28049,11624
28049,8672
28049,3734
28049,8501
8501,11624
8501,8672
8501,3734
8501,28049
8501,22663
8501,24937
8501,23067
8501,22025
18489,2674
18489,3407
2674,18489
2674,3407
3407,18489
3407,2674
1989,407
1989,9452
1989,19634
407,1989
407,9452
407,19634
9452,1989
9452,407
9452,19634
19634,1989
19634,407
19634,9452
13760,25775
13760,22103
13760,12090
13760,22426
25775,13760
25775,22103
25775,12090
25775,22426
25775,18213
25775,13320
25775,26398
22103,13760
22103,25775
22103,12090
22103,22426
12090,13760
12090,25775
12090,22103
12090,22426
22426,13760
22426,25775
22426,22103
22426,12090
3316,10535
3316,13247
13247,3316
13247,10535
6755,27142
27142,6755
20314,25298
25298,20314
3386,93
3386,14653
3386,20462
3386,3893
93,3386
93,14653
93,20462
14653,3386
14653,93
14653,20462
20462,3386
20462,93
20462,14653
1567,10345
1567,409
10345,1567
10345,409
409,1567
409,10345
16578,18365
16578,13090
18365,16578
18365,13090
18365,28317
18365,9646
18365,24187
18365,19472
18365,10812
18365,8374
18365,12878
18365,4841
18365,27525
18365,2988
18365,24205
18365,19472
18365,7958
13090,16578
13090,18365
27495,23225
27495,21752
23225,27495
23225,21752
21752,27495
21752,23225
14693,2630
2630,14693
28334,5001
28334,506
28334,20062
28334,20618
28334,25522
28334,6928
28334,3355
28334,16456
28334,11771
28334,17433
28334,27757
28334,23521
5001,28334
5001,506
5001,20062
5001,20618
5001,25522
5001,6928
5001,3355
5001,16456
5001,11771
5001,17433
5001,27757
5001,23521
506,28334
506,5001
506,20062
506,20618
506,25522
506,6928
506,3355
506,16456
506,11771
506,17433
506,27757
506,23521
20062,28334
20062,5001
20062,506
20062,20618
20062,25522
20062,6928
20062,3355
20062,16456
20062,11771
20062,17433
20062,27757
20062,23521
20618,28334
20618,5001
20618,506
20618,20062
20618,25522
20618,6928
20618,3355
20618,16456
20618,11771
20618,17433
20618,27757
20618,23521
25522,28334
25522,5001
25522,506
25522,20062
25522,20618
25522,6928
25522,3355
25522,16456
25522,11771
25522,17433
25522,27757
25522,23521
6928,28334
6928,5001
6928,506
6928,20062
6928,20618
6928,25522
6928,3355
6928,16456
6928,11771
6928,17433
6928,27757
6928,23521
3355,28334
3355,5001
3355,506
3355,20062
3355,20618
3355,25522
3355,6928
3355,16456
3355,11771
3355,17433
3355,27757
3355,23521
16456,28334
16456,5001
16456,506
16456,20062
16456,20618
16456,25522
16456,6928
16456,3355
16456,11771
16456,17433
16456,27757
16456,23521
11771,28334
11771,5001
11771,506
11771,20062
11771,20618
11771,25522
11771,6928
11771,3355
11771,16456
11771,17433
11771,27757
11771,23521
17433,28334
17433,5001
17433,506
17433,20062
17433,20618
17433,25522
17433,6928
17433,3355
17433,16456
17433,11771
17433,27757
17433,23521
27757,28334
27757,5001
27757,506
27757,20062
27757,20618
27757,25522
27757,6928
27757,3355
27757,16456
27757,11771
27757,17433
27757,23521
23521,28334
23521,5001
23521,506
23521,20062
23521,20618
23521,25522
23521,6928
23521,3355
23521,16456
23521,11771
23521,17433
23521,27757
25798,20693
25798,8812
18858,26124
18858,26747
18858,14299
26124,18858
26124,26747
26124,14299
26747,18858
26747,26124
26747,14299
14299,18858
14299,26124
14299,26747
19065,3902
19065,18746
3902,19065
3902,18746
18746,19065
18746,3902
18746,13400
18746,21345
18746,21345
18746,19946
18746,22207
2737,23421
2737,21827
2737,4552
2737,7728
23421,2737
23421,21827
23421,4552
23421,7728
21827,2737
21827,23421
21827,4552
21827,7728
4552,2737
4552,23421
4552,21827
4552,7728
7728,2737
7728,23421
7728,21827
7728,4552
9174,20531
20531,9174
4863,24970
24970,4863
6326,375
6326,26413
6326,24898
6326,17610
375,6326
375,26413
375,24898
375,17610
375,24767
375,11830
375,13014
375,24394
375,6562
26413,6326
26413,375
26413,24898
26413,17610
24898,6326
24898,375
24898,26413
24898,17610
17610,6326
17610,375
17610,26413
17610,24898
7521,22563
7521,21618
7521,22563
22563,7521
22563,21618
22563,7521
21618,7521
21618,22563
23230,5749
23230,9214
23230,18830
23230,21801
23230,10911
23230,13230
23230,4702
23230,26162
23230,15366
23230,4426
23230,23465
23230,3876
5749,23230
5749,9214
5749,18830
5749,21801
5749,10911
5749,13230
5749,4702
5749,26162
18830,23230
18830,5749
18830,9214
18830,21801
18830,10911
18830,13230
18830,4702
18830,26162
21801,23230
21801,5749
21801,9214
21801,18830
21801,10911
21801,13230
21801,4702
21801,26162
21801,246
21801,26162
21801,25278
21801,8352
21801,18693
21801,11773
21801,13230
10911,23230
10911,5749
10911,9214
10911,18830
10911,21801
10911,13230
10911,4702
10911,26162
13230,23230
13230,5749
13230,9214
13230,18830
13230,21801
13230,10911
13230,4702
13230,26162
13230,8352
13230,21801
13230,18693
13230,11773
4702,23230
4702,5749
4702,9214
4702,18830
4702,21801
4702,10911
4702,13230
4702,26162
26162,23230
26162,5749
26162,9214
26162,18830
26162,21801
26162,10911
26162,13230
26162,4702
26162,246
26162,21801
26162,25278
17860,7440
17860,7257
17860,2040
17860,12309
7440,17860
7440,7257
7257,17860
7257,7440
26628,20616
20616,26628
21134,4893
21134,2538
4893,21134
4893,2538
2538,21134
2538,4893
14048,27750
14048,8755
14048,15470
14048,26055
14048,12334
14048,27585
14048,4465
14048,13388
14048,4802
14048,27516
27750,14048
27750,8755
27750,15470
27750,26055
27750,12334
27750,27585
27750,4465
27750,13388
27750,4802
27750,27516
8755,14048
8755,27750
8755,15470
8755,26055
8755,12334
8755,27585
8755,4465
8755,13388
8755,4802
8755,27516
15470,14048
15470,27750
15470,8755
15470,26055
15470,12334
15470,27585
15470,4465
15470,13388
15470,4802
15470,27516
26055,14048
26055,27750
26055,8755
26055,15470
26055,12334
26055,27585
26055,4465
26055,13388
26055,4802
26055,27516
12334,14048
12334,27750
12334,8755
12334,15470
12334,26055
12334,27585
12334,4465
12334,13388
12334,4802
12334,27516
27585,14048
27585,27750
27585,8755
27585,15470
27585,26055
27585,12334
27585,4465
27585,13388
27585,4802
27585,27516
4465,14048
4465,27750
4465,8755
4465,15470
4465,26055
4465,12334
4465,27585
4465,13388
4465,4802
4465,27516
13388,14048
13388,27750
13388,8755
13388,15470
13388,26055
13388,12334
13388,27585
13388,4465
13388,4802
13388,27516
4802,14048
4802,27750
4802,8755
4802,15470
4802,26055
4802,12334
4802,27585
4802,4465
4802,13388
4802,27516
27516,14048
27516,27750
27516,8755
27516,15470
27516,26055
27516,12334
27516,27585
27516,4465
27516,13388
27516,4802
8601,1962
8601,15475
15475,8601
15475,1962
28056,15519
28056,4946
15519,28056
15519,4946
4946,28056
4946,15519
11850,10402
11850,4132
11850,303
10402,11850
10402,4132
10402,303
4132,11850
4132,10402
4132,303
303,11850
303,10402
303,4132
25207,15614
25207,18219
15614,25207
15614,18219
18219,25207
18219,15614
564,19892
19892,564
14110,27030
14110,2466
14110,8342
14110,27347
27030,14110
27030,2466
27030,8342
27030,27347
2466,14110
2466,27030
2466,8342
2466,27347
8342,14110
8342,27030
8342,2466
8342,27347
7603,14286
7603,26287
7603,14064
7603,20702
14286,7603
14286,26287
14286,14064
14286,20702
26287,7603
26287,14286
26287,14064
26287,20702
14064,7603
14064,14286
14064,26287
14064,20702
20702,7603
20702,14286
20702,26287
